"","cutoff","predType","startDate","endDate","mape","mae","mse","rmse","smape"
"1",2020-09-10,"nearFuture",2020-09-11,2020-09-17,0.444243750600189,14321.3470910681,263286088.695146,16226.0928351574,0.608139307489725
"2",2020-09-10,"farFuture",2020-11-05,2020-11-18,0.744823285007532,18787.5538903179,446615453.149131,21133.2783341613,1.2030051691915
"3",2020-09-10,"nearFar",2020-09-11,2020-11-18,0.644630106871751,17298.818290568,385505664.997803,19634.2981794054,1.00471654862424
"4",2020-09-11,"nearFuture",2020-09-12,2020-09-18,0.403628722544548,13725.1629664485,255585908.694268,15987.0544095611,0.54708133733181
"5",2020-09-11,"farFuture",2020-11-06,2020-11-18,0.678687939920229,17122.484582705,392611322.387257,19814.422080577,1.06053292722122
"6",2020-09-11,"nearFar",2020-09-12,2020-11-18,0.582417213838741,15933.4220170153,344652427.594711,18564.8169286613,0.880824870759925
"7",2020-09-12,"nearFuture",2020-09-13,2020-09-19,0.316074649832637,10141.1840091658,161011761.952821,12689.0410178556,0.410396195495052
"8",2020-09-12,"farFuture",2020-11-07,2020-11-19,0.53582331540731,14170.862967444,316624808.890047,17793.954279194,0.797646723810104
"9",2020-09-12,"nearFar",2020-09-13,2020-11-19,0.458911282456174,12760.4753320467,262160242.462018,16191.3632057964,0.662109038899836
"10",2020-09-13,"nearFuture",2020-09-14,2020-09-20,0.238562629760242,7718.49374179632,120401570.402989,10972.7649388379,0.306934606071297
"11",2020-09-13,"farFuture",2020-11-08,2020-11-19,0.525078628496644,14309.1537379085,298074604.158942,17264.8372178524,0.744237111397641
"12",2020-09-13,"nearFar",2020-09-14,2020-11-19,0.41952010264639,11881.015844604,232616118.038328,15251.7578671551,0.583125662066882
"13",2020-09-14,"nearFuture",2020-09-15,2020-09-21,0.259177512551154,7838.27416712406,109217841.176756,10450.734001818,0.323662844257309
"14",2020-09-14,"farFuture",2020-11-14,2020-11-18,0.495693778879777,12392.0418606059,209787668.194451,14484.0487500716,0.702094938843094
"15",2020-09-14,"nearFar",2020-09-15,2020-11-18,0.357725956854747,9735.67737274149,151121935.767462,12293.1662222335,0.481342883668052
"16",2020-09-15,"nearFuture",2020-09-16,2020-09-22,0.20361501677038,6414.74835456981,95101396.5931966,9751.99449308687,0.236771610297088
"17",2020-09-15,"farFuture",2020-11-05,2020-11-19,0.423128287857364,11414.7126748532,213570767.286774,14614.0606022684,0.571410212598855
"18",2020-09-15,"nearFar",2020-09-16,2020-11-19,0.353283156147869,9823.81493658122,175875967.520636,13261.8236875867,0.464934293684657
"19",2020-09-16,"nearFuture",2020-09-17,2020-09-23,0.458454825329714,11815.2241821296,183881916.840189,13560.3066646809,0.351915892600731
"20",2020-09-16,"farFuture",2020-10-27,2020-11-18,0.458388291718032,9009.49492520337,114803824.732279,10714.6546716298,0.391276216170572
"21",2020-09-16,"nearFar",2020-09-17,2020-11-18,0.458403816227424,9664.16508515282,130922046.224125,11442.1172089839,0.382092140670942
"22",2020-09-17,"nearFuture",2020-09-18,2020-09-24,0.229154834128662,6904.16755594825,94495389.5647387,9720.87390951753,0.195275861749144
"23",2020-09-17,"farFuture",2020-10-28,2020-11-18,0.435187212058578,9082.04864732568,140813808.489861,11866.4994202107,0.369252615328923
"24",2020-09-17,"nearFar",2020-09-18,2020-11-18,0.38545525876515,8556.35321147596,129633500.473452,11385.6708398518,0.327258226533804
"25",2020-09-18,"nearFuture",2020-09-19,2020-09-25,0.255645327012463,7227.10199406396,97755223.9922901,9887.1241517587,0.212544873964318
"26",2020-09-18,"farFuture",2020-10-29,2020-11-18,0.53675618756694,9923.57959282422,167259998.998409,12932.9037342126,0.411787089771878
"27",2020-09-18,"nearFar",2020-09-19,2020-11-18,0.466478472428321,9249.46019313415,149883805.246879,12242.704163986,0.361976535819988
"28",2020-09-19,"nearFuture",2020-09-20,2020-09-26,0.193342754543043,5349.1261690604,80977785.236634,8998.76576184946,0.163406955436369
"29",2020-09-19,"farFuture",2020-10-30,2020-11-18,0.542121999030692,10682.2132860798,194658050.546005,13951.9909169267,0.408511070414189
"30",2020-09-19,"nearFar",2020-09-20,2020-11-18,0.45169775045982,9299.56107055622,165185389.169501,12852.4468164432,0.344965559123643
"31",2020-09-20,"nearFuture",2020-09-21,2020-09-27,0.164532907179557,4620.82879329187,33351756.5642001,5775.0979700954,0.175992608823992
"32",2020-09-20,"farFuture",2020-10-31,2020-11-18,0.334218621428999,7771.78964844969,122302733.901444,11059.0566460908,0.422488950389541
"33",2020-09-20,"nearFar",2020-09-21,2020-11-18,0.28853400605415,6923.45403359951,98354393.8491091,9917.37837581632,0.356124550737278
"34",2020-09-21,"nearFuture",2020-09-22,2020-09-28,0.193293294394626,4624.46573487743,33357905.4415334,5775.63030686119,0.186503808339485
"35",2020-09-21,"farFuture",2020-11-14,2020-11-18,1.02112866614394,25943.9356743524,1285432912.5516,35852.9345040486,0.674205063787728
"36",2020-09-21,"nearFar",2020-09-22,2020-11-18,0.538224699290172,13507.5782096587,555055825.070728,23559.6227701279,0.389712664776253
"37",2020-09-22,"nearFuture",2020-09-23,2020-09-29,0.0782230812863576,1951.33078384711,4693616.1264907,2166.47550793696,0.0766295605761561
"38",2020-09-22,"farFuture",2020-11-15,2020-11-18,0.247490858595874,7515.7151954424,94231104.448475,9707.27070027796,0.245546825356282
"39",2020-09-22,"nearFar",2020-09-23,2020-11-18,0.139775000308,3974.74329715449,37252702.7890304,6103.49922495534,0.138054020496202
"40",2020-09-23,"nearFuture",2020-09-24,2020-09-30,0.131530063081188,3633.25706532524,25786814.5822305,5078.0719355116,0.142172704177477
"41",2020-09-23,"farFuture",2020-11-16,2020-11-18,0.240158768153757,6655.55895912929,93068174.1079562,9647.18477629387,0.223268470326529
"42",2020-09-23,"nearFar",2020-09-24,2020-11-18,0.164118674602959,4539.94763346645,45971222.4399482,6780.20814134406,0.166501434022192
"43",2020-09-24,"nearFuture",2020-09-25,2020-10-01,0.153047675359425,4388.97927955936,33639424.5759879,5799.95039426958,0.16875993066785
"44",2020-09-24,"farFuture",2020-11-17,2020-11-18,0.22420114381316,7789.52289725616,119030352.154698,10910.1032146675,0.185028713937832
"45",2020-09-24,"nearFar",2020-09-25,2020-11-18,0.168859557238033,5144.65563904754,52615186.2601457,7253.6326251159,0.172375215838958
"46",2020-09-25,"nearFuture",2020-09-26,2020-10-02,0.326899764816648,9457.16320098066,116237344.718064,10781.3424358038,0.408817271064036
"47",2020-09-25,"farFuture",2020-11-18,2020-11-18,19.0883633238441,673704.695151754,453878016269.518,673704.695151754,1.81032193259506
"48",2020-09-25,"nearFar",2020-09-26,2020-11-18,2.67208270969508,92488.1046948273,56836459710.318,238403.984258481,0.584005353755414
"49",2020-09-26,"nearFuture",2020-09-27,2020-10-03,0.349368894148143,10505.2115213228,148996105.497733,12206.3960896627,0.447891860200283
"50",2020-09-26,"nearFar",2020-09-27,2020-10-03,0.349368894148143,10505.2115213228,148996105.497733,12206.3960896627,0.447891860200283
"51",2020-09-27,"nearFuture",2020-09-28,2020-10-04,0.229462843713899,6580.63663951667,62434150.1142475,7901.52834040652,0.26771360585909
"52",2020-09-27,"nearFar",2020-09-28,2020-10-04,0.229462843713899,6580.63663951667,62434150.1142475,7901.52834040652,0.26771360585909
"53",2020-09-28,"nearFuture",2020-09-29,2020-10-05,0.249582912150871,5810.64403046546,52384950.5011418,7237.74484913234,0.260249359323619
"54",2020-09-28,"nearFar",2020-09-29,2020-10-05,0.249582912150871,5810.64403046546,52384950.5011418,7237.74484913234,0.260249359323619
"55",2020-09-29,"nearFuture",2020-09-30,2020-10-06,0.286119737982046,7797.1993465652,82792291.3815899,9099.02694696471,0.324131846758416
"56",2020-09-29,"nearFar",2020-09-30,2020-10-06,0.286119737982046,7797.1993465652,82792291.3815899,9099.02694696471,0.324131846758416
"57",2020-09-30,"nearFuture",2020-10-01,2020-10-07,0.225741962322999,5151.46380717522,31423281.2133199,5605.64726087183,0.218140654468735
"58",2020-09-30,"nearFar",2020-10-01,2020-10-07,0.225741962322999,5151.46380717522,31423281.2133199,5605.64726087183,0.218140654468735
"59",2020-10-01,"nearFuture",2020-10-02,2020-10-08,0.251763084025266,6207.76489368809,49399580.5310968,7028.48351574483,0.252839069542592
"60",2020-10-01,"nearFar",2020-10-02,2020-10-08,0.251763084025266,6207.76489368809,49399580.5310968,7028.48351574483,0.252839069542592
"61",2020-10-02,"nearFuture",2020-10-03,2020-10-09,0.22215206499155,3571.61978214725,15364579.1566318,3919.76774268984,0.189137450893317
"62",2020-10-02,"nearFar",2020-10-03,2020-10-09,0.22215206499155,3571.61978214725,15364579.1566318,3919.76774268984,0.189137450893317
"63",2020-10-03,"nearFuture",2020-10-04,2020-10-10,0.225165258600009,4654.04235870029,25277167.7847511,5027.64037941767,0.219917719685257
"64",2020-10-03,"nearFar",2020-10-04,2020-10-10,0.225165258600009,4654.04235870029,25277167.7847511,5027.64037941767,0.219917719685257
"65",2020-10-04,"nearFuture",2020-10-05,2020-10-11,0.282826020243696,5108.38068911269,30915257.5074351,5560.14905442607,0.257899981947858
"66",2020-10-04,"nearFar",2020-10-05,2020-10-11,0.282826020243696,5108.38068911269,30915257.5074351,5560.14905442607,0.257899981947858
"67",2020-10-05,"nearFuture",2020-10-06,2020-10-12,0.196405354045223,6172.38499082074,76784295.5967693,8762.66486845008,0.233277863420707
"68",2020-10-05,"nearFar",2020-10-06,2020-10-12,0.196405354045223,6172.38499082074,76784295.5967693,8762.66486845008,0.233277863420707
"69",2020-10-06,"nearFuture",2020-10-07,2020-10-13,0.2800721502115,7387.17833018078,79788604.6329328,8932.44673272294,0.312608377537722
"70",2020-10-06,"nearFar",2020-10-07,2020-10-13,0.2800721502115,7387.17833018078,79788604.6329328,8932.44673272294,0.312608377537722
"71",2020-10-07,"nearFuture",2020-10-08,2020-10-14,0.444191196940619,6841.50258922914,68348302.2035496,8267.30320017051,0.3513719809628
"72",2020-10-07,"nearFar",2020-10-08,2020-10-14,0.444191196940619,6841.50258922914,68348302.2035496,8267.30320017051,0.3513719809628
"73",2020-10-08,"nearFuture",2020-10-09,2020-10-15,0.509826786593842,6349.70546637249,90812022.2303462,9529.53420846718,0.318636804314311
"74",2020-10-08,"nearFar",2020-10-09,2020-10-15,0.509826786593842,6349.70546637249,90812022.2303462,9529.53420846718,0.318636804314311
"75",2020-10-09,"nearFuture",2020-10-10,2020-10-16,0.407636705667081,5039.43674975285,60382704.1308454,7770.6308708396,0.267188508534681
"76",2020-10-09,"nearFar",2020-10-10,2020-10-16,0.407636705667081,5039.43674975285,60382704.1308454,7770.6308708396,0.267188508534681
"77",2020-10-10,"nearFuture",2020-10-11,2020-10-17,0.435798607889962,5729.84058054699,69903812.5853206,8360.84999179632,0.294535967494965
"78",2020-10-10,"nearFar",2020-10-11,2020-10-17,0.435798607889962,5729.84058054699,69903812.5853206,8360.84999179632,0.294535967494965
"79",2020-10-11,"nearFuture",2020-10-12,2020-10-18,0.465465494019681,6306.33599267897,73851931.3552435,8593.71464241416,0.322624456160041
"80",2020-10-11,"nearFar",2020-10-12,2020-10-18,0.465465494019681,6306.33599267897,73851931.3552435,8593.71464241416,0.322624456160041
"81",2020-10-12,"nearFuture",2020-10-13,2020-10-19,0.517815183850267,6867.3550233952,80245873.9638141,8958.00613774148,0.344303303387137
"82",2020-10-12,"nearFar",2020-10-13,2020-10-19,0.517815183850267,6867.3550233952,80245873.9638141,8958.00613774148,0.344303303387137
"83",2020-10-13,"nearFuture",2020-10-14,2020-10-20,0.409452650526354,7580.21939354678,73468424.8626351,8571.37240251729,0.389942695530623
"84",2020-10-13,"nearFar",2020-10-14,2020-10-20,0.409452650526354,7580.21939354678,73468424.8626351,8571.37240251729,0.389942695530623
"85",2020-10-14,"nearFuture",2020-10-15,2020-10-21,0.329013284425617,7916.43635758688,76766867.8433814,8761.6703797496,0.409011662934327
"86",2020-10-14,"nearFar",2020-10-15,2020-10-21,0.329013284425617,7916.43635758688,76766867.8433814,8761.6703797496,0.409011662934327
"87",2020-10-15,"nearFuture",2020-10-16,2020-10-22,0.296242127023416,7117.00662988143,69369516.6700097,8328.83645355158,0.364302983915713
"88",2020-10-15,"nearFar",2020-10-16,2020-10-22,0.296242127023416,7117.00662988143,69369516.6700097,8328.83645355158,0.364302983915713
"89",2020-10-16,"nearFuture",2020-10-17,2020-10-23,0.176134474132008,3634.09967745597,14939792.4337756,3865.20276748524,0.184338453159738
"90",2020-10-16,"nearFar",2020-10-17,2020-10-23,0.176134474132008,3634.09967745597,14939792.4337756,3865.20276748524,0.184338453159738
"91",2020-10-17,"nearFuture",2020-10-18,2020-10-24,0.164008920364145,3209.65633889289,11961845.3537688,3458.59008177738,0.163321306934921
"92",2020-10-17,"nearFar",2020-10-18,2020-10-24,0.164008920364145,3209.65633889289,11961845.3537688,3458.59008177738,0.163321306934921
"93",2020-10-18,"nearFuture",2020-10-19,2020-10-25,0.240381552977997,4952.73682972544,25553994.5786225,5055.09590202031,0.23599798947175
"94",2020-10-18,"nearFar",2020-10-19,2020-10-25,0.240381552977997,4952.73682972544,25553994.5786225,5055.09590202031,0.23599798947175
"95",2020-10-19,"nearFuture",2020-10-20,2020-10-26,0.257260124753795,5731.76532961244,38127966.0377601,6174.78469566025,0.276772675733172
"96",2020-10-19,"nearFar",2020-10-20,2020-10-26,0.257260124753795,5731.76532961244,38127966.0377601,6174.78469566025,0.276772675733172
"97",2020-10-20,"nearFuture",2020-10-21,2020-10-27,0.195034812670326,4526.85309829689,28643967.2615885,5352.00591008534,0.192018042955513
"98",2020-10-20,"nearFar",2020-10-21,2020-10-27,0.195034812670326,4526.85309829689,28643967.2615885,5352.00591008534,0.192018042955513
"99",2020-10-21,"nearFuture",2020-10-22,2020-10-28,0.245893263934703,6269.87015822109,58926175.8603375,7676.33870151243,0.228833375625428
"100",2020-10-21,"nearFar",2020-10-22,2020-10-28,0.245893263934703,6269.87015822109,58926175.8603375,7676.33870151243,0.228833375625428
"101",2020-10-22,"nearFuture",2020-10-23,2020-10-29,0.213244023490237,5492.80272964454,44819591.6280075,6694.74358194602,0.207513377349494
"102",2020-10-22,"nearFar",2020-10-23,2020-10-29,0.213244023490237,5492.80272964454,44819591.6280075,6694.74358194602,0.207513377349494
"103",2020-10-23,"nearFuture",2020-10-24,2020-10-30,0.154976336731993,4136.26720432647,31540506.189739,5616.09349902038,0.161067508650854
"104",2020-10-23,"nearFar",2020-10-24,2020-10-30,0.154976336731993,4136.26720432647,31540506.189739,5616.09349902038,0.161067508650854
"105",2020-10-24,"nearFuture",2020-10-25,2020-10-31,0.192044439597339,4545.59450406327,29185464.8901647,5402.35734565613,0.18904776925125
"106",2020-10-24,"nearFar",2020-10-25,2020-10-31,0.192044439597339,4545.59450406327,29185464.8901647,5402.35734565613,0.18904776925125
"107",2020-10-25,"nearFuture",2020-10-26,2020-11-01,0.243836842481981,5720.27980759461,44938426.0708511,6703.61291177012,0.22546005973315
"108",2020-10-25,"nearFar",2020-10-26,2020-11-01,0.243836842481981,5720.27980759461,44938426.0708511,6703.61291177012,0.22546005973315
"109",2020-10-26,"nearFuture",2020-10-27,2020-11-02,0.328453771065039,6458.89539719979,50633948.1841403,7115.75352187948,0.28446816567584
"110",2020-10-26,"nearFar",2020-10-27,2020-11-02,0.328453771065039,6458.89539719979,50633948.1841403,7115.75352187948,0.28446816567584
"111",2020-10-27,"nearFuture",2020-10-28,2020-11-03,0.444200421963752,7481.75856535632,63449809.2455718,7965.53885468973,0.357596918779801
"112",2020-10-27,"nearFar",2020-10-28,2020-11-03,0.444200421963752,7481.75856535632,63449809.2455718,7965.53885468973,0.357596918779801
"113",2020-10-28,"nearFuture",2020-10-29,2020-11-04,0.602060503468992,8711.78200627567,84809016.465196,9209.18109634054,0.436848048592806
"114",2020-10-28,"nearFar",2020-10-29,2020-11-04,0.602060503468992,8711.78200627567,84809016.465196,9209.18109634054,0.436848048592806
"115",2020-10-29,"nearFuture",2020-10-30,2020-11-05,0.480872697109896,6256.23345874629,55122703.6112402,7424.46655398488,0.348715678038864
"116",2020-10-29,"nearFar",2020-10-30,2020-11-05,0.480872697109896,6256.23345874629,55122703.6112402,7424.46655398488,0.348715678038864
"117",2020-10-30,"nearFuture",2020-10-31,2020-11-06,0.446503865167379,5655.50745642567,40158033.5783172,6337.03665590765,0.33617554735186
"118",2020-10-30,"nearFar",2020-10-31,2020-11-06,0.446503865167379,5655.50745642567,40158033.5783172,6337.03665590765,0.33617554735186
"119",2020-10-31,"nearFuture",2020-11-01,2020-11-07,0.397710569405818,4915.28046130992,35439788.1709595,5953.13263508881,0.299647717635837
"120",2020-10-31,"nearFar",2020-11-01,2020-11-07,0.397710569405818,4915.28046130992,35439788.1709595,5953.13263508881,0.299647717635837
"121",2020-11-01,"nearFuture",2020-11-02,2020-11-08,0.467932164378392,5778.8064619845,49779607.8125487,7055.46651983756,0.339282152550606
"122",2020-11-01,"nearFar",2020-11-02,2020-11-08,0.467932164378392,5778.8064619845,49779607.8125487,7055.46651983756,0.339282152550606
"123",2020-11-02,"nearFuture",2020-11-03,2020-11-09,0.353290792056191,4184.22047233621,39076521.7068777,6251.12163590485,0.249265541788277
"124",2020-11-02,"nearFar",2020-11-03,2020-11-09,0.353290792056191,4184.22047233621,39076521.7068777,6251.12163590485,0.249265541788277
"125",2020-11-03,"nearFuture",2020-11-04,2020-11-10,0.257380243386809,3506.13727832855,30679285.5502732,5538.88847606388,0.20392063096548
"126",2020-11-03,"nearFar",2020-11-04,2020-11-10,0.257380243386809,3506.13727832855,30679285.5502732,5538.88847606388,0.20392063096548
"127",2020-11-04,"nearFuture",2020-11-05,2020-11-11,0.127179655257939,2896.79679928405,17929363.6087735,4234.30792559699,0.136753876103465
"128",2020-11-04,"nearFar",2020-11-05,2020-11-11,0.127179655257939,2896.79679928405,17929363.6087735,4234.30792559699,0.136753876103465
"129",2020-11-05,"nearFuture",2020-11-06,2020-11-12,0.351700555520955,9780.13313269775,205804085.09582,14345.8734518265,0.468401338133253
"130",2020-11-05,"nearFar",2020-11-06,2020-11-12,0.351700555520955,9780.13313269775,205804085.09582,14345.8734518265,0.468401338133253
"131",2020-11-06,"nearFuture",2020-11-07,2020-11-13,0.391214512319449,11903.1515333295,275620073.477937,16601.8093435004,0.545019562344224
"132",2020-11-06,"nearFar",2020-11-07,2020-11-13,0.391214512319449,11903.1515333295,275620073.477937,16601.8093435004,0.545019562344224
"133",2020-11-07,"nearFuture",2020-11-08,2020-11-14,0.414614508758333,12515.1479654241,252798419.465588,15899.6358280807,0.556257272404787
"134",2020-11-07,"nearFar",2020-11-08,2020-11-14,0.414614508758333,12515.1479654241,252798419.465588,15899.6358280807,0.556257272404787
"135",2020-11-08,"nearFuture",2020-11-09,2020-11-15,0.416302553424798,13858.7792968188,280241092.89994,16740.4030088866,0.561348000531772
"136",2020-11-08,"nearFar",2020-11-09,2020-11-15,0.416302553424798,13858.7792968188,280241092.89994,16740.4030088866,0.561348000531772
"137",2020-11-09,"nearFuture",2020-11-10,2020-11-16,0.419889589197829,14169.5713155141,297623454.73498,17251.7667134407,0.568158595726686
"138",2020-11-09,"nearFar",2020-11-10,2020-11-16,0.419889589197829,14169.5713155141,297623454.73498,17251.7667134407,0.568158595726686
"139",2020-11-10,"nearFuture",2020-11-11,2020-11-17,0.516600010426889,15452.93685226,311711178.476832,17655.3441902681,0.629307961047416
"140",2020-11-10,"nearFar",2020-11-11,2020-11-17,0.516600010426889,15452.93685226,311711178.476832,17655.3441902681,0.629307961047416
